NAME,POS,TEAM,DEPTH,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Avg,TM SNAP %,DEPTH_ranking,Avg_ranking,TM SNAP %_ranking,depth_score,TM_SNAP,avg_norm,rating,games,max_team_rating,team_relative_rating,final_rating,height,weight,headshot_url
Jamarco Jones,OL,DET,,,,,,,,,,,1.0,,,3.0,,,,,,2,3.0,,310.0,308.0,,0.03,0.028169014084507043,,2,0.9281986697965571,,,76.0,293.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j1uvftj1r2woxig49ncs"
Jamarco Jones,OL,DET,,,,,,,,,,,1.0,,,3.0,,,,,,2,3.0,,310.0,308.0,,0.03,0.028169014084507043,,2,0.9281986697965571,,,76.0,293.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j1uvftj1r2woxig49ncs"
Jaxson Kirkland,G,CIN,,,,,,3.0,,,,,,,,,,,,,,1,1.0,,320.0,325.0,,0.01,0.014084507042253521,,1,0.9244913928012518,,,79.0,340.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pafymhqblvit7uoeh6rv"
Jordan McFadden,OL,LAC,,,,,1.0,,,,,,,,,,,,,,,1,0.1,,320.0,339.0,,0.001,0.014084507042253521,,1,0.9059789514866979,,,74.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iss1ypbu6ijwrhyvwh7a"
Joshua Miles,OT,NYG,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9244913928012518,,,77.0,314.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e5r6ilercvu4sbbrjndi"
Kyle Hergel,G,NO,,,,,,,,45.0,,,,,,,,,,,,5,8.4,,297.0,288.0,,0.084,0.07042253521126761,,1,0.9079862284820032,,,74.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/abvsk6imcza0jo0e4qox"
Logan Bruss,G,TEN,,,,56.0,61.0,78.0,,,,,,,,,,,,,,17,27.4,,245.0,221.0,,0.27399999999999997,0.23943661971830985,,3,0.9165101721439749,,,77.0,310.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tb8lbqdxpty20nrwwg0n"
Lloyd Cushenberry III,C,TEN,,64.0,66.0,54.0,65.0,,58.0,73.0,76.0,43.0,,,,,,,,,,62,93.6,,85.0,67.0,,0.9359999999999999,0.8732394366197183,,8,0.9165101721439749,,,76.0,315.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nuefc92wbbr4zafddrwt"
Leroy Watson IV,OT,TEN,,,,,,,58.0,,47.0,52.0,33.0,,,,,,,,,47,32.6,,172.0,207.0,,0.326,0.6619718309859155,,4,0.9165101721439749,,,77.0,260.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dofncefzyhck7yqzkxqi"
Malaesala Aumavae-Laulu,G,BAL,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9196507824726134,,,77.0,330.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/civ7avfhqafjzhdghtae"
McClendon Curtis,G,SEA,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.915660172143975,,,78.0,328.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/urgr2c8g8y0tew0wbhsl"
Michael Jordan,G,NE,,65.0,68.0,31.0,,60.0,58.0,60.0,67.0,69.0,64.0,73.0,69.0,1.0,,,,,,57,80.4,,137.0,127.0,,0.804,0.8028169014084507,,12,0.8818477308294209,,,,,
Nate Davis,G,CHI,,18.0,70.0,1.0,49.0,4.0,,,,,,,,,,,,,,28,23.1,,215.0,233.0,,0.231,0.39436619718309857,,5,0.921091392801252,,,75.0,316.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ofywu3qirqwt0zsf2hl1"
Ryan Bates,C,CHI,,38.0,,,,,,,,,60.0,7.0,,,,,,,,35,23.3,,194.0,232.0,,0.233,0.49295774647887325,,3,0.921091392801252,,,76.0,300.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owbqkhfetonqrag6kify"
Richard Gouraige,OT,BUF,,,,,,,,,,,,3.0,,,,,,,,3,4.1,,304.0,303.0,,0.040999999999999995,0.04225352112676056,,1,0.8254184663536775,,,77.0,312.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ov41tksxqugqj0xxgmtl"
Ryan Hayes,OT,MIA,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9244913928012518,,,78.0,305.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjatge0oncslgce8vhlm"
Spencer Burford,G,SF,,16.0,,,1.0,,14.0,,,,,,,,51.0,,31.0,,,7,11.3,,290.0,278.0,,0.113,0.09859154929577464,,5,0.9108195618153364,,,76.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sodqay53cputtmfe7fhh"
Stone Forsythe,OT,SEA,,54.0,70.0,64.0,90.0,58.0,78.0,,,,,,,,,,,,,46,62.9,,173.0,162.0,,0.629,0.647887323943662,,6,0.915660172143975,,,80.0,332.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fclv35kvqzyu9ykequmy"
Sebastian Gutierrez,OT,SF,,,,,,,,,,,,,,,3.0,,,,,3,1.8,,304.0,319.0,,0.018000000000000002,0.04225352112676056,,1,0.9108195618153364,,,78.0,295.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjfpe4why2jtgaz4cnfz"
Trent Brown,OT,CIN,,51.0,64.0,24.0,,,,,,,,,,,,,,,,46,78.5,,173.0,133.0,,0.785,0.647887323943662,,3,0.9244913928012518,,,80.0,380.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwjtefqqyqtvfzwmif6w"
Trey Hill,C,CIN,,,,,,,,,,,,,,,,,,,,0,0.0,,333.0,343.0,,0.0,0.0,,0,0.9244913928012518,,,76.0,330.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5kjkvmij5o1bab2xipo"
Will Fries,OL,IND,,45.0,56.0,56.0,66.0,45.0,,,,,,,,,,,,,,53,91.5,,156.0,82.0,,0.915,0.7464788732394366,,5,0.9113862284820031,,,78.0,306.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f7zdnktyteangnhexdyu"
